draws,first_name,height,last_name,losses,reach,stance,url,weight,wins,fighter_id,SApM,SLpM,Str. Acc.,Str. Def,Sub. Avg.,TD Acc.,TD Avg.,TD Def.
1,John,"5' 10""",Salgado,7,--,,3e36811b7bc1f6ad,170 lbs.,4,2355,1.86,0.99,50%,40%,0.0,0%,0.00,50%
0,Muslim,"5' 11""",Salikhov,2,"70.0""",Orthodox,447f9858ae78f921,170 lbs.,14,2356,1.42,1.99,46%,63%,0.0,0%,0.00,62%
1,Gabriel,"6' 1""",Salinas-Jones,2,--,,74d5f71eeb0c66c7,245 lbs.,5,2357,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brandon,"5' 10""",Saling,6,--,,a049aa06508b9c7b,170 lbs.,8,2358,6.08,2.88,40%,20%,0.0,0%,0.00,57%
0,Sean,"5' 10""",Salmon,17,--,Southpaw,7c0847d3854a95f2,185 lbs.,18,2359,2.03,1.49,33%,65%,0.0,50%,4.06,0%
0,Boston,"5' 9""",Salmon,1,"69.0""",Southpaw,98e946879ba20c0f,135 lbs.,5,2360,7.33,4.07,35%,62%,0.0,0%,0.00,100%
0,John,"6' 1""",Salter,2,"74.0""",Southpaw,010986ee359fb863,185 lbs.,8,2361,1.68,1.68,32%,68%,0.5,46%,2.85,66%
0,Josh,"6' 3""",Samman,5,"79.0""",Orthodox,9deff9e3e8d94d47,185 lbs.,12,2362,2.47,2.08,52%,34%,0.4,33%,1.09,33%
0,Johnny,"5' 8""",Sampaio,1,--,Orthodox,b23388ff8ac6637b,170 lbs.,3,2363,2.64,1.32,40%,50%,9.9,50%,9.89,0%
0,Joshua,"5' 4""",Sampo,5,"64.0""",Orthodox,f65dcb22dada2223,125 lbs.,11,2364,2.96,1.99,36%,55%,2.1,33%,1.06,40%
0,Josh,"5' 10""",San Diego,3,--,,983e281d257c24dc,135 lbs.,7,2365,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Diego,"5' 10""",Sanchez,11,"72.0""",Southpaw,82e7929bf6c2b689,170 lbs.,29,2366,2.99,2.75,36%,57%,1.0,21%,1.46,50%
0,Eddie,"6' 2""",Sanchez,5,"74.0""",Orthodox,7f0b4a75ef3039a3,230 lbs.,13,2367,3.30,3.45,43%,43%,0.0,26%,1.13,42%
0,Julian,"6' 3""",Sanchez,1,--,Orthodox,c6da1c24fe473418,300 lbs.,0,2368,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Bobby,"5' 7""",Sanchez,17,--,Orthodox,6a0047ac8c99fece,155 lbs.,6,2369,0.00,0.00,0%,100%,0.0,0%,0.00,100%
0,Donald,"5' 10""",Sanchez,13,--,,bb140b121283acbb,145 lbs.,29,2370,1.16,0.58,50%,55%,0.0,0%,0.00,50%
0,Joby,"5' 6""",Sanchez,3,"68.0""",Orthodox,b12fc8a41e82d3a2,125 lbs.,11,2371,2.45,3.12,34%,64%,0.5,83%,1.18,38%
0,Emmanuel,"5' 9""",Sanchez,3,"71.0""",,243a336eaa2d2eb4,145 lbs.,15,2372,4.17,4.45,35%,55%,0.5,6%,0.25,16%
0,Erick,"5' 10""",Sanchez,3,--,,ef3663798164adf0,145 lbs.,8,2373,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Andrew,"6' 1""",Sanchez,4,"74.0""",Orthodox,fccf811c1e8b01c7,185 lbs.,10,2374,5.16,4.81,49%,47%,0.0,44%,3.56,100%
0,Roberto,"5' 6""",Sanchez,1,"66.0""",Orthodox,546f8599a63c29da,125 lbs.,8,2375,2.25,0.69,44%,51%,2.6,100%,10.40,0%
0,Jesse,"6' 0""",Sanders,6,--,Orthodox,59aaf2730b84698a,170 lbs.,22,2376,6.45,0.00,0%,35%,0.0,0%,0.00,50%
0,Luke,"5' 6""",Sanders,2,"67.0""",Southpaw,96428b9e9bd048ea,135 lbs.,12,2377,3.64,6.13,51%,55%,0.5,33%,0.46,62%
0,Jerrod,"5' 8""",Sanders,3,"72.0""",Orthodox,12f1b140e248bdb9,135 lbs.,15,2378,1.14,0.88,64%,46%,1.6,33%,2.20,50%
0,Cory,"5' 11""",Sandhagen,1,"70.0""",Switch,65f09bacd3957381,145 lbs.,8,2379,3.64,9.09,54%,64%,0.0,100%,1.70,0%
0,Hugo,--,Sandoval,2,--,,9d51bcc281aa0514,135 lbs.,2,2380,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Raul,--,Sandoval,3,--,,f9ad10f6a49e5452,130 lbs.,3,2381,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Joseph,"5' 7""",Sandoval,2,--,Southpaw,696002b59f09d73b,135 lbs.,6,2382,12.12,1.82,42%,60%,0.0,0%,0.00,0%
0,Hector,"5' 2""",Sandoval,4,"64.0""",Orthodox,449c890bd90f3374,125 lbs.,14,2383,2.33,3.31,52%,65%,1.4,25%,3.49,71%
0,Chris,"5' 11""",Sanford,1,--,Orthodox,29f935654825331b,185 lbs.,5,2384,3.22,0.23,50%,17%,3.5,0%,0.00,0%
0,Roldan,"5' 4""",Sangcha-an,2,"65.0""",Orthodox,57887765f831e228,125 lbs.,4,2385,2.15,2.71,46%,51%,0.0,60%,1.94,68%
0,Yuhi,"5' 11""",Sano,4,--,Orthodox,4c12aa7ca246e7a4,243 lbs.,0,2386,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jonathan,"5' 9""",Santa Maria,4,--,,3143e5daff9e5b71,125 lbs.,3,2387,2.53,3.60,51%,74%,0.0,0%,0.00,80%
1,Sean,"5' 5""",Santella,5,--,,39792c2f42c9f527,125 lbs.,15,2388,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Jorge,"6' 1""",Santiago,11,"74.0""",Orthodox,f8dc544e7077d014,170 lbs.,25,2389,2.62,1.69,35%,56%,0.8,30%,0.58,52%
0,Mike,"5' 10""",Santiago,11,"69.0""",Orthodox,bc656db347f31e19,145 lbs.,21,2390,2.78,3.55,49%,41%,1.1,50%,2.74,58%
0,Jose,--,Santibanez,3,--,,8299206ccebc44a7,155 lbs.,10,2391,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Art,"6' 2""",Santore,8,--,,012fc7cd0779c09a,185 lbs.,18,2392,7.31,1.40,12%,52%,0.0,0%,0.00,100%
0,Adriano,--,Santos,1,--,,c6e6926a81adcd00,--,0,2393,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Paulo,--,Santos,3,--,,7ca4c3f8aa8bacae,--,0,2394,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Evangelista,"5' 10""",Santos,15,"76.0""",Orthodox,99bf06f20491cb54,170 lbs.,18,2395,6.01,3.94,36%,49%,0.4,100%,0.78,50%
1,Luis,"6' 1""",Santos,7,--,Southpaw,7701377be464d2ef,170 lbs.,50,2396,4.00,4.40,57%,64%,0.0,0%,0.00,0%
1,Iliarde,"5' 5""",Santos,9,"66.0""",Orthodox,14aa21bc82cac57d,125 lbs.,27,2397,6.10,3.00,30%,57%,0.0,23%,1.66,83%
1,Leonardo,"6' 0""",Santos,4,"75.0""",Orthodox,9c65736747ca92ec,155 lbs.,16,2398,2.64,2.30,40%,61%,0.5,25%,1.14,86%
0,Thiago,"6' 0""",Santos,5,"76.0""",Orthodox,dea070ed4a2a8281,185 lbs.,17,2399,2.02,4.59,48%,66%,0.0,25%,0.41,71%
0,Bruno,"5' 9""",Santos,2,"69.0""",Orthodox,da1d8d76404bb6b5,185 lbs.,14,2400,2.27,1.18,46%,56%,0.3,37%,3.00,66%
0,Andre,"6' 0""",Santos,10,--,,5b5b78116d1fc3eb,170 lbs.,38,2401,4.17,2.77,34%,41%,0.0,29%,2.50,75%
0,Gleristone,"5' 9""",Santos,7,--,,d12ee718fb35c35c,145 lbs.,33,2402,4.40,3.40,31%,64%,0.0,0%,0.00,75%
0,Nick,"5' 9""",Sanzo,1,--,,1d147d4163a6989b,190 lbs.,1,2403,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Bob,"6' 5""",Sapp,8,--,Orthodox,9f3d6ddef3d3cccc,350 lbs.,11,2404,1.88,3.19,55%,49%,0.0,100%,0.58,72%
0,Daniel,"5' 9""",Sarafian,6,"73.0""",Orthodox,7e47047d0971d566,185 lbs.,10,2405,3.10,2.23,46%,58%,0.7,7%,0.36,53%
1,Diego,"5' 6""",Saraiva,16,--,Orthodox,4f4dac51adc1af4f,155 lbs.,21,2406,3.58,1.64,32%,62%,0.7,40%,1.33,0%
0,Harris,"5' 9""",Sarmiento,23,--,Orthodox,026b4f7049085842,155 lbs.,33,2407,3.46,0.84,25%,36%,0.0,60%,2.36,57%
0,Alexander,"5' 11""",Sarnavskiy,6,--,,2097b1a5ff47dfb0,155 lbs.,35,2408,2.06,1.43,66%,42%,0.0,0%,0.00,75%
1,Yuki,"6' 2""",Sasaki,19,--,Orthodox,e5c38954c006f15c,185 lbs.,22,2409,1.20,1.09,43%,57%,0.0,100%,0.43,66%
4,Kyosuke,"5' 7""",Sasaki,7,--,Southpaw,23bd78c3f89bdb54,183 lbs.,3,2410,0.93,0.33,45%,46%,0.0,0%,0.00,0%
2,Ulka,"5' 10""",Sasaki,5,"71.0""",Southpaw,7c3c48cf54a2848e,125 lbs.,20,2411,2.83,2.02,39%,50%,1.1,34%,2.26,37%
0,Paul,"6' 0""",Sass,2,"73.0""",Orthodox,7b143a54451263d9,155 lbs.,13,2412,1.90,0.53,26%,51%,7.4,16%,0.53,33%
1,Masaaki,"6' 1""",Satake,8,--,Orthodox,f4a031ac205ac580,220 lbs.,1,2413,3.76,1.40,35%,41%,0.0,0%,0.00,58%
7,Takenori,"5' 10""",Sato,10,"71.0""",Southpaw,276c60b14b571dd4,170 lbs.,17,2414,12.92,0.46,33%,9%,0.0,0%,0.00,0%
0,Jeimeson,"5' 6""",Saudino,5,--,,f6f9d41669dd3eaa,135 lbs.,8,2415,0.82,0.66,30%,84%,2.5,50%,2.47,0%
0,Tom,"6' 1""",Sauer,12,--,,36ab6af06e312b41,263 lbs.,24,2416,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Townsend,"5' 5""",Saunders,2,--,Orthodox,20bd6c3e03c46ee6,170 lbs.,0,2417,0.00,0.00,0%,0%,0.0,0%,0.00,0%
2,Ben,"6' 2""",Saunders,9,"77.0""",Orthodox,484acc7b0f856ce9,170 lbs.,21,2418,3.79,3.35,50%,51%,1.1,40%,0.25,72%
0,Chad W.,"5' 10""",Saunders,2,--,Orthodox,4fe9492959834bf7,170 lbs.,7,2419,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Chris,"5' 8""",Saunders,3,--,,b35a159f525764eb,155 lbs.,9,2420,2.96,1.48,22%,75%,0.0,100%,3.70,0%
0,Lumumba,"6' 0""",Sayers,3,--,,402ea3b5ee233852,185 lbs.,4,2421,2.37,2.54,41%,48%,2.5,75%,7.63,0%
0,Mark,"5' 9""",Scanlon,2,--,Orthodox,771b60ff889661c8,170 lbs.,7,2422,3.33,2.20,35%,48%,2.0,75%,3.00,25%
2,Eric,"6' 3""",Schafer,7,"75.0""",Orthodox,f59f1d3a2ff13edd,185 lbs.,14,2423,3.38,1.89,34%,56%,1.8,36%,1.81,50%
0,Kerry,"6' 2""",Schall,12,--,Orthodox,030f08370fd1c2bb,265 lbs.,23,2424,4.84,0.94,11%,63%,0.0,0%,0.00,0%
0,Eric,"5' 11""",Schambari,4,--,Orthodox,66e981516e2476d1,185 lbs.,15,2425,1.07,1.43,42%,54%,1.0,42%,3.00,0%
0,Brendan,"6' 4""",Schaub,5,"78.0""",Orthodox,89a407032911e27e,245 lbs.,11,2426,2.22,2.92,37%,57%,0.4,46%,2.32,72%
0,Antonio,"5' 9""",Schembri,5,--,Orthodox,a3244e3238541482,205 lbs.,5,2427,2.12,0.72,26%,55%,0.4,40%,1.31,0%
0,Fabiano,"6' 3""",Scherner,8,--,Orthodox,0bc7e61d204f2137,257 lbs.,8,2428,3.20,1.31,31%,38%,0.0,33%,1.09,40%
0,Samy,"5' 8""",Schiavo,6,--,Orthodox,1208ffc5be6e31ad,155 lbs.,10,2429,2.62,1.68,34%,38%,0.9,50%,0.94,66%
0,Pat,"5' 8""",Schilling,2,"69.0""",Orthodox,de12bd65e2f46478,145 lbs.,5,2430,8.24,1.87,26%,52%,0.0,0%,0.00,0%
0,Joe,"6' 3""",Schilling,5,--,,f41fad444939056b,185 lbs.,2,2431,2.64,2.84,52%,48%,0.0,0%,0.00,44%
1,Semmy,"6' 10""",Schilt,14,--,Orthodox,d5ed14b2153c6ed2,265 lbs.,26,2432,1.31,1.20,50%,53%,1.1,0%,0.00,47%
0,Adam,"5' 8""",Schindler,3,--,,89ea01f5a7ada40c,155 lbs.,9,2433,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Daniel,--,Schmitt,3,--,,bd02e222a6166d50,185 lbs.,1,2434,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Colleen,--,Schneider,3,--,,aa943b9bc00cb0ed,135 lbs.,1,2435,2.50,2.17,48%,50%,0.0,50%,2.50,60%
0,Matt,"5' 8""",Schnell,4,"70.0""",Orthodox,67c1d46f4ed16f9e,125 lbs.,11,2436,3.97,2.93,31%,52%,1.3,33%,0.65,50%
0,Alex,"6' 3""",Schoenauer,10,--,Orthodox,fdfef29ba17ee525,185 lbs.,15,2437,2.27,1.22,40%,42%,4.9,0%,0.00,22%
0,Darrill,"6' 2""",Schoonover,5,--,Orthodox,5a558ba1ff5e9121,220 lbs.,11,2438,4.35,1.20,33%,38%,1.1,0%,0.00,50%
1,Bob,"6' 0""",Schrijber,17,--,Orthodox,d86e913c548c07c2,240 lbs.,20,2439,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Nate,"6' 1""",Schroeder,10,--,,040426baba8a45e8,230 lbs.,11,2440,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Lacey,"5' 3""",Schuckman,4,--,,e44c679c30403cba,125 lbs.,6,2441,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Mark,"5' 9""",Schultz,1,--,Orthodox,c1684f00c626f4c0,200 lbs.,1,2442,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brian,"6' 3""",Schwartz,1,--,Orthodox,99c80d2bd5dbe5a9,170 lbs.,1,2443,0.87,1.27,44%,45%,1.0,0%,0.00,50%
0,Eric,--,Schwartz,0,--,,79cbdf233e5e0496,205 lbs.,2,2444,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Justin,"5' 7""",Scoggins,4,"66.0""",Southpaw,9fa568ad2bf2cb0b,125 lbs.,11,2445,1.78,3.81,53%,59%,0.5,65%,4.02,79%
0,Bradley,"6' 1""",Scott,5,"76.0""",,34e552520a934063,170 lbs.,12,2446,4.28,3.45,42%,55%,0.8,15%,0.38,68%
0,Greg,"5' 9""",Scott,4,--,,0b235384fe23fc9c,145 lbs.,3,2447,7.79,3.90,55%,37%,0.0,100%,11.69,0%
1,Mike,"6' 4""",Seal,14,--,Orthodox,0c01568b1ac77bff,185 lbs.,13,2448,3.33,5.50,68%,50%,0.0,0%,0.00,33%
0,Matt,"6' 0""",Secor,4,--,,d1ce40aca99a9b70,170 lbs.,8,2449,1.63,1.02,20%,50%,6.1,100%,6.12,0%
0,Kenneth,"6' 0""",Seegrist,6,--,Orthodox,55e94a9b525dcf45,185 lbs.,4,2450,1.28,3.21,66%,0%,14.4,0%,0.00,40%
0,Neil,"5' 4""",Seery,13,"64.0""",Orthodox,49a74b9fb2e45fdf,125 lbs.,16,2451,3.79,3.56,41%,58%,1.6,27%,0.78,53%
0,Rony,"5' 9""",Sefo,2,--,Orthodox,d6b68eaf4b68b160,225 lbs.,0,2452,0.43,0.00,0%,0%,0.0,0%,0.00,0%
0,Ray,"6' 0""",Sefo,1,--,Orthodox,646d5dbe509accd4,240 lbs.,2,2453,1.71,0.86,31%,72%,0.0,0%,0.00,66%
1,Brendan,"6' 0""",Seguin,17,--,,e4bb7e483c4ad318,185 lbs.,23,2454,0.60,2.60,45%,84%,0.0,62%,5.00,100%
0,Pete,"5' 11""",Sell,5,"75.0""",Orthodox,0359313549d230a1,170 lbs.,9,2455,3.65,2.60,42%,51%,0.9,21%,0.91,47%
2,Andrei,"6' 0""",Semenov,9,--,Orthodox,5f2f0da6fd6a84fd,185 lbs.,30,2456,2.44,0.78,15%,60%,0.4,80%,1.74,55%
0,Mackens,"5' 9""",Semerzier,4,"72.0""",Orthodox,51b1e2fd9872005b,145 lbs.,8,2457,3.48,2.91,45%,46%,2.1,50%,2.14,50%
0,Brandon,"5' 11""",Sene,2,--,,3ed134d85dfbd7b4,205 lbs.,2,2458,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Kim In,"5' 6""",Seok,5,--,Orthodox,88b250ba222c3a98,145 lbs.,3,2459,5.19,0.87,37%,60%,0.0,0%,0.00,0%
0,Ray,"6' 3""",Seraille,9,--,,2f04c4183523be2e,246 lbs.,8,2460,17.65,5.29,27%,41%,0.0,0%,0.00,0%
0,Ivan,"6' 0""",Serati,4,--,Orthodox,b23fca14c7b79935,205 lbs.,12,2461,5.33,0.86,26%,29%,0.0,0%,0.00,0%
0,Alex,"6' 2""",Serdyukov,5,"74.0""",Orthodox,253d3f9e97ca149a,170 lbs.,8,2462,2.53,3.92,42%,54%,2.6,60%,1.56,70%
0,Nicholas,--,Sergiacomi,1,--,,efab191f204ffa17,170 lbs.,1,2463,3.94,4.38,55%,59%,0.0,0%,0.00,0%
0,Matt,"5' 6""",Serra,7,"68.0""",Orthodox,86dfed7cc24a9fa7,170 lbs.,11,2464,2.64,1.98,39%,46%,0.9,20%,2.05,38%
0,Nick,"5' 9""",Serra,3,--,Orthodox,1975c2272ba40e71,170 lbs.,7,2465,1.73,0.00,0%,43%,2.0,10%,1.00,0%
4,Adrian,"5' 8""",Serrano,29,--,,e7ec11096eac0282,170 lbs.,56,2466,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Fredy,"5' 3""",Serrano,2,"65.0""",Orthodox,0ccab7c889ede9ea,125 lbs.,3,2467,1.89,1.58,26%,61%,0.0,25%,2.84,84%
0,Carl,"6' 1""",Seumanutafa,3,--,Orthodox,dadaeb402526dca5,255 lbs.,4,2468,3.33,0.00,0%,75%,0.0,0%,0.00,0%
7,Dan,"6' 2""",Severn,18,--,Southpaw,c670aa48827d6be6,250 lbs.,100,2469,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Rosi,"5' 3""",Sexton,4,"63.0""",Orthodox,5dfe71ade71f3a4b,135 lbs.,13,2470,7.42,3.31,39%,41%,0.0,10%,0.75,80%
0,Scott,"5' 7""",Shaffer,1,--,Orthodox,5c38639f860a5542,145 lbs.,0,2471,0.53,2.40,67%,50%,3.0,0%,0.00,72%
2,Kamal,"5' 8""",Shalorus,3,"68.0""",Orthodox,ece280745f8727b8,155 lbs.,7,2472,2.99,3.06,32%,70%,0.0,50%,2.07,80%
2,Ken,"6' 1""",Shamrock,16,"72.0""",Orthodox,63b65af1c5cb02cb,205 lbs.,28,2473,4.30,1.47,46%,39%,2.5,60%,0.94,44%
2,Frank,"5' 10""",Shamrock,11,--,Orthodox,fcaae0385b514f11,185 lbs.,22,2474,4.66,4.75,53%,57%,1.1,50%,0.35,37%
0,Jason,--,Sharp,2,--,,285e32e41f61a5b1,205 lbs.,3,2475,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Eric,"5' 6""",Shelton,5,"68.0""",Orthodox,a0c64f272b65d441,125 lbs.,11,2476,1.63,3.17,46%,66%,0.2,43%,2.50,45%
1,Sean,"5' 6""",Sherk,4,"67.0""",Orthodox,029880cdbf5ca089,155 lbs.,36,2477,2.71,2.17,35%,55%,0.4,46%,4.09,56%
0,Chase,"6' 4""",Sherman,4,"78.0""",Orthodox,01b352b6a9074d5c,250 lbs.,11,2478,5.28,5.85,43%,52%,0.0,0%,0.00,87%
0,Valentina,"5' 5""",Shevchenko,3,"67.0""",Southpaw,132deb59abae64b1,125 lbs.,15,2479,2.38,3.31,52%,57%,0.5,54%,1.82,73%
1,Katsuyori,"6' 0""",Shibata,11,--,Orthodox,d4da8995fc91e7ef,168 lbs.,4,2480,2.40,2.06,35%,53%,0.7,50%,0.49,53%
1,Jake,"6' 0""",Shields,7,"72.0""",Orthodox,fe435e440b5de0ff,170 lbs.,29,2481,1.80,2.45,36%,56%,1.2,29%,2.83,35%
10,Shunichi,"5' 5""",Shimizu,9,"66.0""",Orthodox,10657c60ce349e0f,135 lbs.,28,2482,4.68,0.14,33%,30%,0.0,0%,0.00,0%
0,Wade,"6' 3""",Shipp,5,--,Orthodox,a9a314cc77d90b6e,245 lbs.,10,2483,2.14,4.29,86%,0%,0.0,0%,0.00,75%
1,Raja,"5' 6""",Shippen,11,--,,d9e1942637bd57a4,145 lbs.,18,2484,0.00,0.00,0%,0%,0.0,0%,0.00,0%
1,Yuya,"5' 8""",Shirai,10,--,Orthodox,a79bfbc01b2264d6,168 lbs.,21,2485,4.07,1.02,100%,55%,0.0,0%,0.00,0%
0,Wes,"6' 8""",Shivers,1,--,,ad863b0d57952c57,--,8,2486,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Alexander,"5' 11""",Shlemenko,9,--,,ed3ea649b34ddb6c,185 lbs.,56,2487,1.71,4.36,60%,63%,0.0,0%,0.00,0%
0,Josh,"6' 1""",Shockley,4,"74.0""",Orthodox,1d36f1ac66cf689d,155 lbs.,11,2488,1.75,1.40,33%,60%,0.8,0%,0.00,61%
0,Josh,"6' 4""",Shockman,3,--,Southpaw,821cd80aab70d5f9,235 lbs.,5,2489,0.87,0.87,32%,58%,0.0,0%,0.00,23%
5,Akira,"5' 8""",Shoji,17,--,Orthodox,b0c95dc8e858452c,195 lbs.,14,2490,2.63,1.03,34%,53%,0.4,73%,1.79,82%
1,Landon,"6' 0""",Showalter,19,--,,35cc17760b06f36d,185 lbs.,11,2491,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Brandon,"5' 7""",Shuey,6,--,Orthodox,585f9ffdb0cd0466,155 lbs.,7,2492,1.36,0.68,33%,0%,10.2,0%,0.00,0%
0,Sam,"5' 8""",Sicilia,8,"67.0""",Orthodox,b8aef0faf4ce9b31,145 lbs.,15,2493,3.55,2.46,33%,59%,0.9,43%,1.45,70%
0,Kiril,"5' 11""",Sidelnikov,4,--,,cf772fb504842dc3,230 lbs.,7,2494,4.48,2.87,28%,61%,0.0,0%,0.00,0%
0,Steven,"5' 11""",Siler,13,"70.0""",Orthodox,d188a3b817860ec6,145 lbs.,23,2495,2.96,3.21,41%,54%,1.6,21%,0.47,55%
0,Siala,"6' 1""",Siliga,2,--,Orthodox,3cf68c1d17f66af7,290 lbs.,3,2496,1.96,1.08,26%,50%,0.0,50%,1.47,80%
0,Xavier,"5' 5""",Siller,5,--,,9a08c2753184ac6d,125 lbs.,5,2497,1.53,1.02,36%,57%,0.0,100%,3.83,0%
0,Assuerio,"5' 10""",Silva,8,--,Orthodox,e091482fa6648261,241 lbs.,15,2498,4.20,1.42,46%,54%,1.8,34%,2.66,25%
0,Anderson,"6' 2""",Silva,8,"77.0""",Southpaw,1f454354805b6f75,185 lbs.,34,2499,1.87,3.10,63%,62%,0.9,77%,0.55,69%
1,Wanderlei,"5' 11""",Silva,12,"74.0""",Orthodox,a1f6999fe57236e0,205 lbs.,35,2500,2.19,2.79,40%,60%,0.6,53%,0.97,62%
0,Thiago,"6' 2""",Silva,3,"74.0""",Orthodox,2924886ee9c4c527,205 lbs.,16,2501,2.55,3.92,50%,67%,0.7,47%,1.03,70%
0,Paulo Cesar,"7' 5""",Silva,6,--,Orthodox,55b8dc4e54fe2c59,385 lbs.,2,2502,2.72,0.40,15%,47%,0.4,100%,0.42,16%
3,Jean,"5' 6""",Silva,11,--,Orthodox,9211aae062b799d6,160 lbs.,18,2503,2.93,0.73,22%,52%,0.0,0%,0.00,0%
0,Edson,--,Silva,8,--,Orthodox,a1153013cb5f628f,205 lbs.,7,2504,5.37,2.69,14%,50%,0.0,0%,0.00,0%
0,Sidney,"6' 3""",Silva,4,--,Southpaw,a6c32678efd4f434,170 lbs.,8,2505,3.30,2.86,65%,34%,0.0,100%,3.30,0%
1,Jay,"6' 2""",Silva,5,--,Southpaw,53bb0d40905b87c0,185 lbs.,7,2506,3.07,1.13,34%,40%,1.0,0%,0.00,38%
1,Antonio,"6' 4""",Silva,10,"80.0""",Orthodox,8349d55cdecd393a,264 lbs.,19,2507,3.09,2.89,45%,50%,0.8,29%,0.82,66%
0,Fabio,"5' 11""",Silva,5,--,Orthodox,2ba479b409011527,205 lbs.,11,2508,5.90,0.09,11%,38%,0.0,0%,0.00,0%
0,Erick,"6' 0""",Silva,9,"74.0""",Orthodox,5866fc86183a9fb8,170 lbs.,19,2509,4.18,2.50,48%,49%,1.4,35%,0.85,56%
1,Leandro,"5' 9""",Silva,4,"72.0""",Orthodox,159da492e000afbf,155 lbs.,19,2510,2.08,2.39,48%,63%,0.4,37%,1.76,65%
0,Wagner,"6' 0""",Silva,3,"71.0""",Orthodox,fb79582c410d049e,170 lbs.,3,2511,2.87,1.69,29%,65%,0.0,0%,0.00,58%
0,Rafael,"5' 7""",Silva,6,--,,a31358d90d4bb40a,135 lbs.,28,2512,0.73,0.67,50%,67%,1.0,0%,0.00,25%
0,Joaquim,"5' 8""",Silva,2,"69.0""",,ae7fe94f117f98cf,155 lbs.,10,2513,3.20,3.07,33%,64%,0.3,0%,0.00,65%
0,Felipe,"6' 0""",Silva,1,"77.0""",Orthodox,1b38a2b897f6209c,155 lbs.,8,2514,4.20,4.20,34%,35%,0.0,0%,0.00,0%
0,Douglas,"5' 7""",Silva de Andrade,2,"68.0""",Orthodox,3a314d9fa7c6825d,135 lbs.,25,2515,4.08,3.92,36%,61%,0.0,57%,0.89,68%
0,Marcus,"6' 3""",Silveira,4,--,Orthodox,f717b6002486f73f,242 lbs.,6,2516,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Elias,"5' 11""",Silverio,2,"73.0""",Orthodox,52ba464d9068d871,155 lbs.,11,2517,2.97,3.67,49%,51%,0.2,38%,1.62,85%
0,Ricky,"5' 6""",Simon,1,"69.0""",Orthodox,5987b2458f4b5290,135 lbs.,12,2518,3.23,2.73,40%,71%,0.5,61%,8.00,69%
0,Aaron,"6' 0""",Simpson,4,"73.0""",Orthodox,d5f820c11a121050,170 lbs.,11,2519,2.53,3.60,52%,56%,0.5,34%,3.78,83%
1,Wes,"6' 10""",Sims,13,--,Orthodox,e0f7c4f3f67bc808,260 lbs.,22,2520,2.95,0.98,51%,37%,2.3,0%,0.00,40%
0,Marlon,--,Sims,4,--,,9eedac48b497de5a,170 lbs.,3,2521,0.00,0.00,0%,0%,0.0,0%,0.00,0%
0,Tony,"5' 11""",Sims,4,"70.0""",Southpaw,57bad6a84230f0c9,155 lbs.,12,2522,0.76,1.81,63%,65%,0.7,50%,0.71,50%
0,Everett,"6' 5""",Sims,1,"77.0""",Southpaw,59c6d5af765df641,260 lbs.,4,2523,2.19,0.81,66%,30%,1.2,0%,0.00,42%
0,Lodune,"5' 9""",Sincaid,9,--,Orthodox,265589bdd93e7ce5,185 lbs.,15,2524,6.70,2.45,44%,49%,0.0,0%,0.00,75%
0,Rob,"5' 8""",Sinclair,5,--,,3b65c9dd39741bc4,155 lbs.,13,2525,1.73,1.20,33%,73%,0.0,0%,0.00,50%
0,Rory,"6' 2""",Singer,9,"77.0""",Orthodox,546015aa2ad945fd,185 lbs.,11,2526,2.42,2.55,39%,63%,0.8,25%,0.39,64%
2,Elvis,"6' 3""",Sinosic,11,"77.0""",Orthodox,817e0bdf08efce2e,205 lbs.,7,2527,4.60,1.13,37%,53%,1.2,0%,0.00,0%
